%,FOR,W,SHAPE,,,,,,,,,
×1/8,4.57,0.133,0.381,4.57,0.133,0.381,5.6,0.108,0.467,,,
HSS11/4×11/4×3/16,3.85,0.174,0.321,3.85,0.174,0.321,4.4,0.152,0.367,,,
×1/8,3.82,0.129,0.318,3.82,0.129,0.318,4.6,0.107,0.383,,,
FOR,2L,SHAPE,,,,,,,,,,
2L8×8×11/8,32.2,3.55,2.68,49,3.55,4.08,32.8,3.49,2.73,49.5,2.31,4.13
×1,32.2,3.19,2.68,49,2.09,4.08,32.8,3.13,2.73,49.5,2.07,4.13
×7/8,32.2,2.81,2.68,49,1.85,4.08,32.8,2.76,2.73,49.5,1.83,4.13
×3/4,32.2,2.43,2.68,49,1.6,4.08,32.8,2.39,2.73,49.5,1.58,4.13
×5/8,32.2,2.05,2.68,49,1.35,4.08,32.8,2.01,2.73,49.5,1.33,4.13
×9/16,32.2,1.85,2.68,49,1.22,4.08,32.8,1.82,2.73,49.5,1.2,4.13
×1/2,32.2,1.66,2.68,49,1.09,4.08,32.8,1.63,2.73,49.5,1.08,4.13
2L6×6×1,24.3,3.09,2.03,37.1,2.02,3.09,24.8,3.02,2.07,37.5,2,3.13
×7/8,24.3,2.73,2.03,37.1,1.79,3.09,24.8,2.68,2.07,37.5,1.77,3.13
×3/4,24.3,2.37,2.03,37.1,1.55,3.09,24.8,2.32,2.07,37.5,1.54,3.13
×5/8,24.3,2,2.03,37.1,1.31,3.09,24.8,1.96,2.07,37.5,1.3,3.13
×9/16,24.3,1.81,2.03,37.1,1.19,3.09,24.8,1.77,2.07,37.5,1.17,3.13
×1/2,24.3,1.61,2.03,37.1,1.06,3.09,24.8,1.58,2.07,37.5,1.05,3.13
×7/16,24.3,1.42,2.03,37.1,0.933,3.09,24.8,1.4,2.07,37.5,0.923,3.13
×3/8,24.3,1.23,2.03,37.1,0.803,3.09,24.8,1.2,2.07,37.5,0.795,3.13
×5/16,24.3,1.03,2.03,37.1,0.674,3.09,24.8,1.01,2.07,37.5,0.667,3.13
2L5×5×7/8,20.3,2.69,1.69,31.1,1.76,2.59,20.8,2.63,1.73,31.5,1.73,2.63
×3/4,20.3,2.33,1.69,31.1,1.52,2.59,20.8,2.28,1.73,31.5,1.5,2.63
×5/8,20.3,1.98,1.69,31.1,1.29,2.59,20.8,1.93,1.73,31.5,1.28,2.63
×1/2,20.3,1.61,1.69,31.1,1.05,2.59,20.8,1.57,1.73,31.5,1.03,2.63
×7/16,20.3,1.42,1.69,31.1,0.926,2.59,20.8,1.38,1.73,31.5,0.914,2.63
×3/8,20.3,1.22,1.69,31.1,0.797,2.59,20.8,1.19,1.73,31.5,0.787,2.63
×5/16,20.3,1.02,1.69,31.1,0.669,2.59,20.8,1,1.73,31.5,0.66,2.63
2L4×4×3/4,16.4,2.26,1.37,25.2,1.47,2.1,16.8,2.2,1.4,25.5,1.45,2.13
×5/8,16.4,1.91,1.37,25.2,1.25,2.1,16.8,1.87,1.4,25.5,1.23,2.13
×1/2,16.4,1.55,1.37,25.2,1.01,2.1,16.8,1.51,1.4,25.5,0.996,2.13
×7/16,16.4,1.37,1.37,25.2,0.889,2.1,16.8,1.33,1.4,25.5,0.878,2.13
×3/8,16.4,1.19,1.37,25.2,0.771,2.1,16.8,1.16,1.4,25.5,0.762,2.13
×5/16,16.4,0.995,1.37,25.2,0.648,2.1,16.8,0.971,1.4,25.5,0.64,2.13
×1/4,16.4,0.802,1.37,25.2,0.522,2.1,16.8,0.783,1.4,25.5,0.516,2.13
2L31/2×31/2×1/2,14.4,1.54,1.2,22.2,1,1.85,14.8,1.5,1.23,22.5,0.987,1.88
×7/16,14.4,1.36,1.2,22.2,0.885,1.85,14.8,1.33,1.23,22.5,0.873,1.88
×3/8,14.4,1.18,1.2,22.2,0.767,1.85,14.8,1.15,1.23,22.5,0.756,1.88
×5/16,14.4,0.994,1.2,22.2,0.645,1.85,14.8,0.968,1.23,22.5,0.636,1.88
×1/4,14.4,0.804,1.2,22.2,0.522,1.85,14.8,0.782,1.23,22.5,0.515,1.88
2L3×3×1/2,12.4,1.51,1.03,19.2,0.97,1.6,12.8,1.46,1.07,19.5,0.959,1.63
×7/16,12.4,1.34,1.03,19.2,0.86,1.6,12.8,1.29,1.07,19.5,0.849,1.63
×3/8,12.4,1.16,1.03,19.2,0.75,1.6,12.8,1.12,1.07,19.5,0.735,1.63
×5/16,12.4,0.974,1.03,19.2,0.629,1.6,12.8,0.944,1.07,19.5,0.619,1.63
×1/4,12.4,0.789,1.03,19.2,0.509,1.6,12.8,0.764,1.07,19.5,0.502,1.63
×3/16,12.4,0.597,1.03,19.2,0.385,1.6,12.8,0.578,1.07,19.5,0.379,1.63
2L21/2×21/2×1/2,10.5,1.46,0.875,16.3,0.94,1.36,10.8,1.42,0.9,16.5,0.927,1.38
×3/8,10.5,1.12,0.875,16.3,0.72,1.36,10.8,1.09,0.9,16.5,0.715,1.38
×5/16,10.5,0.949,0.875,16.3,0.611,1.36,10.8,0.922,0.9,16.5,0.604,1.38
×1/4,10.5,0.77,0.875,16.3,0.496,1.36,10.8,0.748,0.9,16.5,0.49,1.38
×3/16,10.5,0.583,0.875,16.3,0.375,1.36,10.8,0.567,0.9,16.5,0.371,1.38
2L2×2×3/8,8.54,1.09,0.712,13.3,0.7,1.11,8.8,1.06,0.73,13.5,0.689,1.13
×5/16,8.54,0.923,0.712,13.3,0.592,1.11,8.8,0.901,0.73,13.5,0.584,1.13
×1/4,8.54,0.752,0.712,13.3,0.483,1.11,8.8,0.734,0.73,13.5,0.476,1.13
×3/16,8.54,0.576,0.712,13.3,0.37,1.11,8.8,0.562,0.73,13.5,0.364,1.13
×1/8,8.54,0.391,0.712,13.3,0.251,1.11,8.8,0.382,0.73,13.5,0.247,1.13
2L8×6×1,28.3,3.14,2.36,41.1,2.16,3.43,28.8,3.08,2.4,41.5,2.14,3.46
×7/8,28.3,2.78,2.36,41.1,1.91,3.43,28.8,2.73,2.4,41.5,1.89,3.46
×3/4,28.3,2.4,2.36,41.1,1.65,3.43,28.8,2.36,2.4,41.5,1.64,3.46
×5/8,28.3,2.02,2.36,41.1,1.39,3.43,28.8,1.99,2.4,41.5,1.38,3.46
×9/16,28.3,1.83,2.36,41.1,1.26,3.43,28.8,1.8,2.4,41.5,1.25,3.46
×1/2,28.3,1.64,2.36,41.1,1.13,3.43,28.8,1.61,2.4,41.5,1.12,3.46
×7/16,28.3,1.44,2.36,41.1,0.993,3.43,28.8,1.42,2.4,41.5,0.983,3.46
2L8×4×1,24.3,3.09,2.03,33.1,2.27,2.76,24.8,3.03,2.07,33.5,2.24,2.79
×7/8,24.3,2.74,2.03,33.1,2.01,2.76,24.8,2.69,2.07,33.5,1.99,2.79
×3/4,24.3,2.38,2.03,33.1,1.75,2.76,24.8,2.33,2.07,33.5,1.73,2.79
×5/8,24.3,2.01,2.03,33.1,1.47,2.76,24.8,1.97,2.07,33.5,1.46,2.79
×9/16,24.3,1.82,2.03,33.1,1.34,2.76,24.8,1.78,2.07,33.5,1.32,2.79
×1/2,24.3,1.62,2.03,33.1,1.19,2.76,24.8,1.59,2.07,33.5,1.18,2.79
×7/16,24.3,1.43,2.03,33.1,1.05,2.76,24.8,1.4,2.07,33.5,1.04,2.79
2L7×4×3/4,22.3,2.35,1.86,31.1,1.68,2.59,22.8,2.3,1.9,31.5,1.66,2.63
×5/8,22.3,1.98,1.86,31.1,1.42,2.59,22.8,1.94,1.9,31.5,1.4,2.63
×1/2,22.3,1.61,1.86,31.1,1.15,2.59,22.8,1.57,1.9,31.5,1.14,2.63
×7/16,22.3,1.42,1.86,31.1,1.02,2.59,22.8,1.39,1.9,31.5,1,2.63
×3/8,22.3,1.22,1.86,31.1,0.875,2.59,22.8,1.19,1.9,31.5,0.863,2.63
2L6×4×7/8,20.3,2.67,1.69,29.1,1.86,2.43,20.8,2.61,1.73,29.5,1.84,2.46
×3/4,20.3,2.32,1.69,29.1,1.62,2.43,20.8,2.26,1.73,29.5,1.59,2.46
×5/8,20.3,1.95,1.69,29.1,1.36,2.43,20.8,1.9,1.73,29.5,1.34,2.46
×9/16,20.3,1.76,1.69,29.1,1.23,2.43,20.8,1.72,1.73,29.5,1.21,2.46
×1/2,20.3,1.58,1.69,29.1,1.1,2.43,20.8,1.54,1.73,29.5,1.08,2.46
×7/16,20.3,1.39,1.69,29.1,0.969,2.43,20.8,1.36,1.73,29.5,0.956,2.46
×3/8,20.3,1.2,1.69,29.1,0.838,2.43,20.8,1.17,1.73,29.5,0.827,2.46
×5/16,20.3,1,1.69,29.1,0.701,2.43,20.8,0.981,1.73,29.5,0.692,2.46
2L6×31/2×1/2,19.3,1.59,1.61,27.1,1.13,2.26,19.8,1.55,1.65,27.5,1.11,2.29
×3/8,19.3,1.2,1.61,27.1,0.856,2.26,19.8,1.17,1.65,27.5,0.844,2.29
×5/16,19.3,1.01,1.61,27.1,0.717,2.26,19.8,0.982,1.65,27.5,0.707,2.29
2L5×31/2×3/4,17.4,2.28,1.45,25.1,1.58,2.09,17.8,2.22,1.48,25.5,1.55,2.13
×5/8,17.4,1.93,1.45,25.1,1.34,2.09,17.8,1.89,1.48,25.5,1.32,2.13
×1/2,17.4,1.56,1.45,25.1,1.08,2.09,17.8,1.53,1.48,25.5,1.07,2.13
×3/8,17.4,1.2,1.45,25.1,0.829,2.09,17.8,1.17,1.48,25.5,0.816,2.13
×5/16,17.4,1,1.45,25.1,0.695,2.09,17.8,0.98,1.48,25.5,0.684,2.13
×1/4,17.4,0.808,1.45,25.1,0.56,2.09,17.8,0.79,1.48,25.5,0.551,2.13
2L5×3×1/2,16.4,1.56,1.37,23.1,1.11,1.93,16.8,1.52,1.4,23.5,1.09,1.96
×7/16,16.4,1.38,1.37,23.1,0.978,1.93,16.8,1.35,1.4,23.5,0.962,1.96
×3/8,16.4,1.19,1.37,23.1,0.843,1.93,16.8,1.16,1.4,23.5,0.829,1.96
×5/16,16.4,0.999,1.37,23.1,0.709,1.93,16.8,0.975,1.4,23.5,0.697,1.96
×1/4,16.4,0.805,1.37,23.1,0.571,1.93,16.8,0.786,1.4,23.5,0.562,1.96
2L4×31/2×1/2,15.8,1.51,1.32,23.5,1.01,1.96,15.8,1.51,1.32,23.5,1.01,1.96
×3/8,15.8,1.15,1.32,23.5,0.774,1.96,15.8,1.15,1.32,23.5,0.774,1.96
×5/16,15.8,0.968,1.32,23.5,0.651,1.96,15.8,0.968,1.32,23.5,0.651,1.96
×1/4,15.8,0.782,1.32,23.5,0.526,1.96,15.8,0.782,1.32,23.5,0.526,1.96
2L4×3×5/8,14.8,1.84,1.23,21.5,1.27,1.79,14.8,1.84,1.23,21.5,1.27,1.79
×1/2,14.8,1.5,1.23,21.5,1.03,1.79,14.8,1.5,1.23,21.5,1.03,1.79
×3/8,14.8,1.14,1.23,21.5,0.788,1.79,14.8,1.14,1.23,21.5,0.788,1.79
×5/16,14.8,0.962,1.23,21.5,0.662,1.79,14.8,0.962,1.23,21.5,0.662,1.79
×1/4,14.8,0.777,1.23,21.5,0.535,1.79,14.8,0.777,1.23,21.5,0.535,1.79
2L31/2×3×1/2,13.4,1.54,1.12,20.2,1.02,1.68,13.8,1.49,1.15,20.5,1,1.71
×7/16,13.4,1.36,1.12,20.2,0.9,1.68,13.8,1.32,1.15,20.5,0.887,1.71
×3/8,13.4,1.18,1.12,20.2,0.78,1.68,13.8,1.14,1.15,20.5,0.769,1.71
×5/16,13.4,0.993,1.12,20.2,0.658,1.68,13.8,0.964,1.15,20.5,0.649,1.71
×1/4,13.4,0.803,1.12,20.2,0.533,1.68,13.8,0.78,1.15,20.5,0.525,1.71
2L31/2×21/2×1/2,12.4,1.52,1.03,18.2,1.03,1.52,12.8,1.47,1.07,18.5,1.02,1.54
×3/8,12.4,1.17,1.03,18.2,0.795,1.52,12.8,1.13,1.07,18.5,0.782,1.54
×5/16,12.4,0.984,1.03,18.2,0.67,1.52,12.8,0.953,1.07,18.5,0.659,1.54
×1/4,12.4,0.797,1.03,18.2,0.543,1.52,12.8,0.772,1.07,18.5,0.534,1.54
2L3×21/2×1/2,11.4,1.5,0.95,17.2,0.992,1.43,11.8,1.45,0.983,17.5,0.975,1.46
×7/16,11.4,1.33,0.95,17.2,0.879,1.43,11.8,1.28,0.983,17.5,0.864,1.46
×3/8,11.4,1.15,0.95,17.2,0.763,1.43,11.8,1.11,0.983,17.5,0.75,1.46
×5/16,11.4,0.972,0.95,17.2,0.644,1.43,11.8,0.939,0.983,17.5,0.633,1.46
×1/4,11.4,0.788,0.95,17.2,0.522,1.43,11.8,0.761,0.983,17.5,0.513,1.46
×3/16,11.4,0.598,0.95,17.2,0.397,1.43,11.8,0.578,0.983,17.5,0.39,1.46
2L3×2×1/2,10.5,1.47,0.875,15.2,1.01,1.27,10.8,1.43,0.9,15.5,0.994,1.29
×3/8,10.5,1.13,0.875,15.2,0.783,1.27,10.8,1.1,0.9,15.5,0.768,1.29
×5/16,10.5,0.958,0.875,15.2,0.662,1.27,10.8,0.931,0.9,15.5,0.649,1.29
×1/4,10.5,0.779,0.875,15.2,0.538,1.27,10.8,0.757,0.9,15.5,0.528,1.29
×3/16,10.5,0.594,0.875,15.2,0.411,1.27,10.8,0.578,0.9,15.5,0.403,1.29
2L21/2×2×3/8,9.54,1.11,0.8,14.3,0.741,1.19,9.75,1.09,0.813,14.5,0.731,1.21
×5/16,9.54,0.941,0.8,14.3,0.628,1.19,9.75,0.921,0.813,14.5,0.619,1.21
×1/4,9.54,0.765,0.8,14.3,0.51,1.19,9.75,0.749,0.813,14.5,0.503,1.21
×3/16,9.54,0.583,0.8,14.3,0.389,1.19,9.75,0.57,0.813,14.5,0.383,1.21
